scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Eantis thraso,257707,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Eantis,Eantis thraso,Saltarina alas de hoz sureña,species
Epargyreus tmolis,244333,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Epargyreus,Epargyreus tmolis,Plateada Común,species
Erynnis funeralis,59188,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Erynnis,Erynnis funeralis,Saltarina de alas oscuras de manchas pálidas,species
Gorgythion begga,257724,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Gorgythion,Gorgythion begga,Saltarina variegada,species
Heliopetes omrina,372529,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Heliopetes,Heliopetes omrina,,species
Hylephila phyleus,50340,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,Saltarina encendida,species
Lerodea eufala,59195,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Lerodea,Lerodea eufala,saltarina blanca nublada,species
Murgaria doryssus,1248743,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Murgaria,Murgaria doryssus,Saltarina de Cola Larga Blanca,species
Murgaria doryssus albicuspis,1248746,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Murgaria,Murgaria doryssus,,subspecies
Panoquina ocola,147931,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Panoquina,Panoquina ocola,Saltarina de ala larga café,species
Phocides polybius,257761,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Phocides,Phocides polybius,Saltarina de la guayaba,species
Polites vibex,179855,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Polites,Polites vibex,Saltarina remolino,species
Pseudosarbia phoenicicola,1044660,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Pseudosarbia,Pseudosarbia phoenicicola,,species
Pyrrhopyge charybdis,479915,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Pyrrhopyge,Pyrrhopyge charybdis,Mariposa Diablito,species
Pyrrhopyge charybdis charybdis,886195,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Pyrrhopyge,Pyrrhopyge charybdis,,subspecies
Quinta cannae,257559,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Quinta,Quinta cannae,Saltarina mimética,species
Spicauda procne,1154098,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Spicauda,Spicauda procne,Saltarina de Cola Larga Café,species
Spicauda simplicius,1245399,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Spicauda,Spicauda simplicius,Saltarina de Cola Larga de Llano,species
Spicauda teleus,1245401,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Spicauda,Spicauda teleus,Saltarina de cola larga de banda corta,species
Spicauda zagorus,1154099,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Spicauda,Spicauda zagorus,,species
Thespieus catochra,885266,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Thespieus,Thespieus catochra,,species
Thespieus jora,885267,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Thespieus,Thespieus jora,,species
Thespieus xarina,884257,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Thespieus,Thespieus xarina,,species
Thorybes dorantes,1245921,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Thorybes,Thorybes dorantes,Saltarina de Cola Larga común,species
Thorybes dorantes dorantes,1245922,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Thorybes,Thorybes dorantes,Saltarina de cola larga común,subspecies
Thorybes pylades,58469,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Thorybes,Thorybes pylades,Saltarina de Alas Nubosas Norteña,species
Urbanus proteus,67435,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Urbanus,Urbanus proteus,Saltarina de cola larga azul,species
Viola minor,877422,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Viola,Viola minor,Barrada Lilácea,species
Virga austrinus,706467,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Virga,Virga austrinus,,species
Xenophanes tryxus,143021,Insecta,Animalia,Insecta,Lepidoptera,Hesperiidae,Xenophanes,Xenophanes tryxus,Saltarina alas de celofán,species
Euglyphis lignosa,624977,Insecta,Animalia,Insecta,Lepidoptera,Lasiocampidae,Euglyphis,Euglyphis lignosa,,species
Labedera proxima,870066,Insecta,Animalia,Insecta,Lepidoptera,Lasiocampidae,Labedera,Labedera proxima,,species
Tolype innocens,1244528,Insecta,Animalia,Insecta,Lepidoptera,Lasiocampidae,Tolype,Tolype innocens,,species
Phobetron hipparchia,479975,Insecta,Animalia,Insecta,Lepidoptera,Limacodidae,Phobetron,Phobetron hipparchia,,species
Talima postica,1045843,Insecta,Animalia,Insecta,Lepidoptera,Limacodidae,Talima,Talima postica,,species
Arawacus binangula,885357,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Arawacus,Arawacus binangula,,species
Arawacus ellida,418030,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Arawacus,Arawacus ellida,,species
Arawacus separata,370821,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Arawacus,Arawacus separata,Cebrita Común,species
Arzecla nubilum,790772,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Arzecla,Arzecla nubilum,,species
Arzecla tucumanensis,907336,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Arzecla,Arzecla tucumanensis,,species
Atlides misma,774173,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Atlides,Atlides misma,,species
Badecla argentinensis,623618,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Badecla,Badecla argentinensis,,species
Badecla clarissa,623619,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Badecla,Badecla clarissa,,species
Calycopis caulonia,418031,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Calycopis,Calycopis caulonia,Frotadora Oscura Común,species
Chlorostrymon simaethis,205152,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Chlorostrymon,Chlorostrymon simaethis,Mariposa sedosa de banda blanca,species
Cyanophrys acaste,708383,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Cyanophrys,Cyanophrys acaste,,species
Cyanophrys remus,418032,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Cyanophrys,Cyanophrys remus,,species
Leptotes cassius,51534,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Leptotes,Leptotes cassius,Mariposa Blanquiazul,species
Ministrymon sanguinalis,601709,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Ministrymon,Ministrymon sanguinalis,,species
Nicolaea torris,706802,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Nicolaea,Nicolaea torris,,species
Rekoa malina,706223,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Rekoa,Rekoa malina,,species
Strephonota elika,857377,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Strephonota,Strephonota elika,,species
Strymon bazochii,196543,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon bazochii,Mariposa Sedosa de la Lantana,species
Strymon eurytulus,338665,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon eurytulus,Frotadora Común,species
Strymon lucena,710829,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon lucena,Frotadora Gris,species
Thereus cithonius,258254,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Thereus,Thereus cithonius,,species
Thereus ortalus,258257,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Thereus,Thereus ortalus,,species
Zizula cyna,130219,Insecta,Animalia,Insecta,Lepidoptera,Lycaenidae,Zizula,Zizula cyna,Mariposa azul con puntos negros,species
Megalopyge urens,889625,Insecta,Animalia,Insecta,Lepidoptera,Megalopygidae,Megalopyge,Megalopyge urens,,species
Agrotis gypaetina,877289,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Agrotis,Agrotis gypaetina,,species
Anicla infecta,213631,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Anicla,Anicla infecta,,species
Argyrosticta decumana,899785,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Argyrosticta,Argyrosticta decumana,,species
Chlanidophora albicancellata,1236207,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Chlanidophora,Chlanidophora albicancellata,,species
Chloridea virescens,509353,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Chloridea,Chloridea virescens,Polilla del tabaco,species
Chrysodeixis includens,148908,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Chrysodeixis,Chrysodeixis includens,Falso medidor de la soya,species
Clemira magnifica,1283422,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Clemira,Clemira magnifica,,species
Cucullia argyrina,900713,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Cucullia,Cucullia argyrina,,species
Emarginea percara,219050,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Emarginea,Emarginea percara,Polilla camuflada,species
Megalographa bonaerensis,978527,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Megalographa,Megalographa bonaerensis,,species
Mythimna adultera,1073968,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Mythimna,Mythimna adultera,,species
Mythimna unipuncta,121183,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Mythimna,Mythimna unipuncta,Polilla soldado de puntos blancos,species
Peridroma saucia,179339,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Peridroma,Peridroma saucia,Palomilla trozadora,species
Rachiplusia nu,424092,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Rachiplusia,Rachiplusia nu,Polilla Medidora,species
Spodoptera frugiperda,132468,Insecta,Animalia,Insecta,Lepidoptera,Noctuidae,Spodoptera,Spodoptera frugiperda,Gusano cogollero del maíz,species
Erbessa dominula,1234370,Insecta,Animalia,Insecta,Lepidoptera,Notodontidae,Erbessa,Erbessa dominula,,species
Josia mononeura,976570,Insecta,Animalia,Insecta,Lepidoptera,Notodontidae,Josia,Josia mononeura,,species
Phaeochlaena lampra,622628,Insecta,Animalia,Insecta,Lepidoptera,Notodontidae,Phaeochlaena,Phaeochlaena lampra,,species
Tecmessa annulipes,1146559,Insecta,Animalia,Insecta,Lepidoptera,Notodontidae,Tecmessa,Tecmessa annulipes,,species
Tecmessa rivera,1154393,Insecta,Animalia,Insecta,Lepidoptera,Notodontidae,Tecmessa,Tecmessa rivera,,species
Actinote melanisans,512387,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Actinote,Actinote melanisans,,species
Actinote parapheles,545147,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Actinote,Actinote parapheles,,species
Actinote pellenea,518677,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Actinote,Actinote pellenea,Perezosa Común,species
Actinote thalia pyrrha,886219,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Actinote,Actinote thalia,,subspecies
Adelpha syma,371351,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Adelpha,Adelpha syma,Almirante Menor,species
Adelpha thessalia,466273,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Adelpha,Adelpha thessalia,Almirante Común,species
Adelpha zea,705762,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Adelpha,Adelpha zea,,species
Anartia amathea,83652,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Anartia,Anartia amathea,Mariposa pavo real roja,species
Anartia amathea roeselia,578264,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Anartia,Anartia amathea,,subspecies
Anartia jatrophae,49761,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Anartia,Anartia jatrophae,Mariposa Pavoreal Blanca,species
Biblis hyperia,141752,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Biblis,Biblis hyperia,Mariposa de borde rojo,species
Blepolenis batea,625808,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Blepolenis,Blepolenis batea,,species
Brassolis astyra,625813,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Brassolis,Brassolis astyra,,species
Brassolis astyra astyra,886214,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Brassolis,Brassolis astyra,,subspecies
Brassolis sophorae,182482,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Brassolis,Brassolis sophorae,,species
Cissia phronius,899062,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Cissia,Cissia phronius,Ocelada Común,species
Danaus eresimus,50065,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus eresimus,Mariposa soldado,species
Danaus erippus,126299,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus erippus,Monarca Sudamericana,species
Danaus gilippus,51743,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus,Mariposa reina,species
Diaethria candrena,371413,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Diaethria,Diaethria candrena,Mariposa ochenta y ocho azul,species
Dione juno,130451,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Dione,Dione juno,Mariposa pasionaria de alas largas,species
Dione juno juno,860828,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Dione,Dione juno,Mariposa pasionaria alas largas de las Antillas,subspecies
Dione vanillae,49150,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,Mariposa pasionaria motas blancas,species
Dione vanillae maculosa,461059,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,,subspecies
Doxocopa kallina,245915,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Doxocopa,Doxocopa kallina,Zafiro Púrpura,species
Doxocopa laurentia,123708,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Doxocopa,Doxocopa laurentia,Zafiro Común,species
Dryas iulia,50073,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Dryas,Dryas iulia,Mariposa Julia,species
Dynamine myrrhina,423958,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Dynamine,Dynamine myrrhina,,species
Episcada hymenaea,423947,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Episcada,Episcada hymenaea,Translúcida Común,species
Eunica eburnea,423954,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Eunica,Eunica eburnea,Satinada Grande,species
Euptoieta hortensia,462118,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Euptoieta,Euptoieta hortensia,Hortensia,species
Heliconius erato,81744,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Heliconius,Heliconius erato,Mariposa de alas largas de bandas carmesí,species
Heliconius erato phyllis,470431,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Heliconius,Heliconius erato,,subspecies
Heliconius ethilla,338569,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Heliconius,Heliconius ethilla,,species
Hermeuptychia hermes,132134,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Hermeuptychia,Hermeuptychia hermes,Mariposa sátira de Hermes,species
Hermeuptychia isabella,851718,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Hermeuptychia,Hermeuptychia isabella,,species
Hypanartia bella,424212,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Hypanartia,Hypanartia bella,Bellísima Común,species
Junonia genoveva,1040809,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Junonia,Junonia genoveva,Cuatro Ojos Común,species
Junonia genoveva hilaris,824773,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Junonia,Junonia genoveva,Mariposa Pavo real,subspecies
Libytheana carinenta,58561,Insecta,Animalia,Insecta,Lepidoptera,Nymphalidae,Libytheana,Libytheana carinenta,Mariposa pinocho,species
